day,hour,storage,price,daily_avg,weekly_avg,action,reward
528.0,3.0,0.0,18.39,20.479583333333334,44.183660714285715,buy,0.4
528.0,4.0,10.0,11.69,20.067916666666665,44.11883928571429,buy,2.68
528.0,5.0,20.0,10.19,19.714583333333334,44.021994047619046,buy,2.74
528.0,6.0,30.0,10.15,19.274166666666662,43.90348214285715,buy,2.73
528.0,7.0,40.0,10.02,18.932916666666667,43.78151785714286,buy,2.73
528.0,8.0,50.0,10.12,18.255,43.65089285714286,buy,2.71
528.0,9.0,60.0,10.34,17.562083333333334,43.51446428571429,buy,2.48
528.0,10.0,70.0,15.08,17.754166666666666,43.410476190476196,buy,2.25
528.0,11.0,80.0,13.0,17.870833333333334,43.310744047619046,buy,2.36
528.0,12.0,90.0,14.32,17.34875,43.22553571428571,buy,2.27
528.0,13.0,100.0,23.39,17.030416666666667,43.16949404761905,hold,0.0
528.0,14.0,100.0,19.54,16.85375,43.10113095238095,hold,0.0
528.0,15.0,100.0,15.59,16.9925,43.01830357142857,buy,0.19
528.0,16.0,110.0,13.29,17.109166666666667,42.917857142857144,buy,2.32
528.0,17.0,120.0,11.61,16.700833333333332,42.81544642857142,sell,-0.59
528.0,18.0,110.0,13.05,16.385,42.70514880952381,hold,0.0
528.0,19.0,110.0,21.59,16.526666666666667,42.59366071428572,hold,0.0
528.0,20.0,110.0,41.68,16.526666666666667,42.59366071428572,hold,0.0
528.0,21.0,110.0,22.12,16.710833333333333,42.50166666666667,hold,0.0
528.0,22.0,110.0,18.36,17.01375,42.422738095238095,buy,0.05
528.0,23.0,120.0,33.62,17.955416666666668,42.38979166666667,hold,0.0
528.0,24.0,120.0,47.3,17.955416666666668,42.38979166666667,hold,0.0
529.0,1.0,0.0,34.72,18.583333333333332,42.37657738095238,hold,0.0
529.0,2.0,0.0,10.54,17.877916666666668,42.30383928571429,buy,2.68
529.0,3.0,10.0,10.24,16.883333333333333,42.23657738095238,buy,2.67
529.0,4.0,20.0,10.14,15.879166666666668,42.13720238095239,buy,2.64
529.0,5.0,30.0,10.05,15.531666666666666,42.00931547619048,buy,2.63
529.0,6.0,40.0,10.04,15.462916666666667,41.81800595238095,buy,2.63
529.0,7.0,50.0,10.04,15.456666666666665,41.61619047619048,buy,2.63
529.0,8.0,60.0,10.19,15.458333333333334,41.41440476190477,buy,2.62
529.0,9.0,70.0,10.52,15.479166666666666,41.217708333333334,buy,2.41
529.0,10.0,80.0,45.64,15.479166666666666,41.217708333333334,hold,0.0
529.0,11.0,80.0,52.37,15.479166666666666,41.217708333333334,hold,0.0
529.0,12.0,80.0,53.2,15.479166666666666,41.217708333333334,hold,0.0
529.0,13.0,80.0,62.95,15.479166666666666,41.217708333333334,sell,5.33
529.0,14.0,70.0,53.04,15.479166666666666,41.217708333333334,hold,0.0
529.0,15.0,70.0,31.95,15.479166666666666,41.217708333333334,sell,5.2
529.0,16.0,60.0,40.16,15.479166666666666,41.217708333333334,sell,5.33
529.0,17.0,50.0,20.84,15.925833333333335,41.05666666666667,hold,0.0
529.0,18.0,50.0,21.82,16.404166666666665,40.91633928571429,buy,-0.17
529.0,19.0,60.0,45.86,16.404166666666665,40.91633928571429,buy,-1.0
529.0,20.0,70.0,48.08,16.404166666666665,40.91633928571429,buy,-1.0
529.0,21.0,80.0,21.42,16.668333333333333,40.777232142857144,buy,-0.13
529.0,22.0,90.0,23.61,17.110416666666666,40.63916666666666,buy,-0.22
529.0,23.0,100.0,48.4,17.110416666666666,40.63916666666666,buy,-1.0
529.0,24.0,110.0,52.11,17.110416666666666,40.63916666666666,buy,-1.0
530.0,1.0,0.0,21.75,17.419999999999998,40.509732142857146,buy,0.09
530.0,2.0,10.0,19.98,17.277916666666666,40.37508928571428,hold,0.0
530.0,3.0,10.0,17.59,17.19666666666667,40.22869047619048,hold,0.0
530.0,4.0,10.0,10.2,16.972083333333334,40.05357142857142,buy,2.67
530.0,5.0,20.0,10.44,16.85333333333333,39.874315476190475,buy,2.65
530.0,6.0,30.0,14.93,16.991666666666664,39.71934523809524,buy,0.42
530.0,7.0,40.0,45.97,16.991666666666664,39.71934523809524,hold,0.0
530.0,8.0,40.0,60.28,16.991666666666664,39.71934523809524,sell,5.33
530.0,9.0,30.0,66.15,16.991666666666664,39.71934523809524,sell,5.33
530.0,10.0,20.0,70.5,16.991666666666664,39.71934523809524,sell,5.33
530.0,11.0,10.0,69.32,16.991666666666664,39.71934523809524,sell,5.33
530.0,12.0,0.0,71.71,16.991666666666664,39.71934523809524,hold,0.0
530.0,13.0,0.0,68.9,16.991666666666664,39.71934523809524,buy,-1.0
530.0,14.0,10.0,66.97,16.991666666666664,39.71934523809524,buy,-1.0
530.0,15.0,20.0,66.86,16.991666666666664,39.71934523809524,buy,-1.0
530.0,16.0,30.0,63.17,16.991666666666664,39.71934523809524,buy,-1.0
530.0,17.0,40.0,58.79,16.991666666666664,39.71934523809524,buy,-1.0
530.0,18.0,50.0,56.03,16.991666666666664,39.71934523809524,buy,-1.0
530.0,19.0,60.0,62.05,16.991666666666664,39.71934523809524,buy,-1.0
530.0,20.0,70.0,59.13,16.991666666666664,39.71934523809524,buy,-1.0
530.0,21.0,80.0,53.31,16.991666666666664,39.71934523809524,buy,-1.0
530.0,22.0,90.0,53.3,16.991666666666664,39.71934523809524,buy,-1.0
530.0,23.0,100.0,56.88,16.991666666666664,39.71934523809524,buy,-1.0
530.0,24.0,110.0,52.83,16.991666666666664,39.71934523809524,buy,-1.0
531.0,1.0,0.0,49.52,16.991666666666664,39.71934523809524,hold,0.0
531.0,2.0,0.0,42.8,16.991666666666664,39.71934523809524,hold,0.0
531.0,3.0,0.0,35.41,16.991666666666664,39.71934523809524,hold,0.0
531.0,4.0,0.0,14.6,17.056250000000002,39.595565476190465,buy,0.44
531.0,5.0,10.0,15.63,16.807916666666667,39.476369047619045,buy,0.38
531.0,6.0,20.0,30.44,17.15458333333333,39.41845238095238,hold,0.0
531.0,7.0,20.0,45.08,17.15458333333333,39.41845238095238,hold,0.0
531.0,8.0,20.0,59.54,17.15458333333333,39.41845238095238,sell,5.33
531.0,9.0,10.0,68.84,17.15458333333333,39.41845238095238,sell,5.33
531.0,10.0,0.0,71.11,17.15458333333333,39.41845238095238,hold,0.0
531.0,11.0,0.0,74.91,17.15458333333333,39.41845238095238,hold,0.0
531.0,12.0,0.0,77.8,17.15458333333333,39.41845238095238,hold,0.0
531.0,13.0,0.0,72.23,17.15458333333333,39.41845238095238,buy,-1.0
531.0,14.0,10.0,71.42,17.15458333333333,39.41845238095238,buy,-1.0
531.0,15.0,20.0,72.01,17.15458333333333,39.41845238095238,buy,-1.0
531.0,16.0,30.0,70.22,17.15458333333333,39.41845238095238,buy,-1.0
531.0,17.0,40.0,68.13,17.15458333333333,39.41845238095238,buy,-1.0
531.0,18.0,50.0,66.01,17.15458333333333,39.41845238095238,buy,-1.0
531.0,19.0,60.0,66.51,17.15458333333333,39.41845238095238,buy,-1.0
531.0,20.0,70.0,65.17,17.15458333333333,39.41845238095238,buy,-1.0
531.0,21.0,80.0,60.5,17.15458333333333,39.41845238095238,buy,-1.0
531.0,22.0,90.0,54.87,17.15458333333333,39.41845238095238,buy,-1.0
531.0,23.0,100.0,65.14,17.15458333333333,39.41845238095238,buy,-1.0
531.0,24.0,110.0,53.2,17.15458333333333,39.41845238095238,buy,-1.0
532.0,1.0,0.0,48.8,17.15458333333333,39.41845238095238,hold,0.0
532.0,2.0,0.0,45.7,17.15458333333333,39.41845238095238,hold,0.0
532.0,3.0,0.0,32.3,17.735416666666666,39.38065476190476,hold,0.0
532.0,4.0,0.0,15.89,16.996666666666666,39.303035714285706,buy,0.37
532.0,5.0,10.0,14.58,16.1575,39.23741071428571,buy,0.4
532.0,6.0,20.0,23.66,16.704166666666666,39.2203869047619,hold,0.0
532.0,7.0,20.0,46.31,16.704166666666666,39.2203869047619,hold,0.0
532.0,8.0,20.0,54.22,16.704166666666666,39.2203869047619,sell,5.33
532.0,9.0,10.0,61.19,16.704166666666666,39.2203869047619,sell,5.33
532.0,10.0,0.0,68.08,16.704166666666666,39.2203869047619,hold,0.0
532.0,11.0,0.0,68.9,16.704166666666666,39.2203869047619,hold,0.0
532.0,12.0,0.0,69.9,16.704166666666666,39.2203869047619,hold,0.0
532.0,13.0,0.0,68.03,16.704166666666666,39.2203869047619,buy,-1.0
532.0,14.0,10.0,66.25,16.704166666666666,39.2203869047619,buy,-1.0
532.0,15.0,20.0,65.38,16.704166666666666,39.2203869047619,buy,-1.0
532.0,16.0,30.0,63.68,16.704166666666666,39.2203869047619,buy,-1.0
532.0,17.0,40.0,60.31,16.704166666666666,39.2203869047619,buy,-1.0
532.0,18.0,50.0,56.87,16.704166666666666,39.2203869047619,buy,-1.0
532.0,19.0,60.0,59.74,16.704166666666666,39.2203869047619,buy,-1.0
532.0,20.0,70.0,55.09,16.704166666666666,39.2203869047619,buy,-1.0
532.0,21.0,80.0,49.79,16.704166666666666,39.2203869047619,buy,-1.0
532.0,22.0,90.0,49.5,16.704166666666666,39.2203869047619,buy,-1.0
532.0,23.0,100.0,55.0,16.704166666666666,39.2203869047619,buy,-1.0
532.0,24.0,110.0,51.1,16.704166666666666,39.2203869047619,buy,-1.0
533.0,1.0,0.0,47.56,16.704166666666666,39.2203869047619,hold,0.0
533.0,2.0,0.0,44.4,16.704166666666666,39.2203869047619,hold,0.0
533.0,3.0,0.0,24.19,17.285416666666666,39.1927380952381,hold,0.0
533.0,4.0,0.0,17.26,17.582083333333333,39.12598214285714,buy,0.33
533.0,5.0,10.0,14.09,17.750416666666666,39.024613095238095,buy,2.49
533.0,6.0,20.0,28.81,18.5325,38.94020833333334,hold,0.0
533.0,7.0,20.0,50.38,18.5325,38.94020833333334,sell,5.33
533.0,8.0,10.0,58.0,18.5325,38.94020833333334,sell,5.33
533.0,9.0,0.0,62.23,18.5325,38.94020833333334,hold,0.0
533.0,10.0,0.0,61.29,18.5325,38.94020833333334,hold,0.0
533.0,11.0,0.0,63.91,18.5325,38.94020833333334,hold,0.0
533.0,12.0,0.0,66.43,18.5325,38.94020833333334,hold,0.0
533.0,13.0,0.0,64.62,18.5325,38.94020833333334,buy,-1.0
533.0,14.0,10.0,61.26,18.5325,38.94020833333334,buy,-1.0
533.0,15.0,20.0,57.08,18.5325,38.94020833333334,buy,-1.0
533.0,16.0,30.0,54.88,18.5325,38.94020833333334,buy,-1.0
533.0,17.0,40.0,53.04,18.5325,38.94020833333334,buy,-1.0
533.0,18.0,50.0,55.52,18.5325,38.94020833333334,buy,-1.0
533.0,19.0,60.0,56.73,18.5325,38.94020833333334,buy,-1.0
533.0,20.0,70.0,56.19,18.5325,38.94020833333334,buy,-1.0
533.0,21.0,80.0,52.16,18.5325,38.94020833333334,buy,-1.0
533.0,22.0,90.0,51.02,18.5325,38.94020833333334,buy,-1.0
533.0,23.0,100.0,58.98,18.5325,38.94020833333334,buy,-1.0
533.0,24.0,110.0,52.36,18.5325,38.94020833333334,buy,-1.0
534.0,1.0,0.0,51.97,18.5325,38.94020833333334,hold,0.0
534.0,2.0,0.0,33.11,19.493750000000002,38.84142857142857,hold,0.0
534.0,3.0,0.0,12.03,19.570416666666667,38.671875,buy,2.65
534.0,4.0,10.0,10.38,19.564583333333335,38.50017857142858,buy,2.72
534.0,5.0,20.0,10.57,19.136666666666667,38.32657738095238,buy,2.7
534.0,6.0,30.0,10.39,18.660416666666666,38.16217261904762,buy,2.7
534.0,7.0,40.0,10.39,18.200833333333335,38.01761904761904,buy,2.69
534.0,8.0,50.0,18.7,17.99625,37.90577380952381,hold,0.0
534.0,9.0,50.0,46.81,17.99625,37.90577380952381,hold,0.0
534.0,10.0,50.0,61.09,17.99625,37.90577380952381,sell,5.33
534.0,11.0,40.0,56.18,17.99625,37.90577380952381,hold,0.0
534.0,12.0,40.0,61.27,17.99625,37.90577380952381,sell,5.33
534.0,13.0,30.0,61.28,17.99625,37.90577380952381,sell,5.33
534.0,14.0,20.0,52.89,17.99625,37.90577380952381,hold,0.0
534.0,15.0,20.0,49.3,17.99625,37.90577380952381,buy,-1.0
534.0,16.0,30.0,30.43,18.357916666666668,37.836011904761904,buy,-0.49
534.0,17.0,40.0,32.81,18.892500000000002,37.77404761904762,buy,-0.56
534.0,18.0,50.0,16.22,18.83541666666667,37.661964285714284,buy,0.22
534.0,19.0,60.0,21.89,19.3225,37.543452380952374,buy,-0.02
534.0,20.0,70.0,41.7,19.3225,37.543452380952374,buy,-0.95
534.0,21.0,80.0,25.39,19.94541666666667,37.42252976190476,buy,-0.15
534.0,22.0,90.0,14.45,19.925416666666667,37.289970238095236,buy,2.34
534.0,23.0,100.0,50.0,19.925416666666667,37.289970238095236,buy,-1.0
534.0,24.0,110.0,46.96,19.925416666666667,37.289970238095236,buy,-1.0
535.0,1.0,0.0,11.05,19.7775,37.13982142857142,buy,2.69
535.0,2.0,10.0,10.3,19.555416666666666,36.98535714285714,buy,2.72
535.0,3.0,20.0,9.92,18.70041666666667,36.86369047619047,buy,2.72
535.0,4.0,30.0,9.96,17.769583333333333,36.741815476190474,buy,2.7
535.0,5.0,40.0,9.49,17.502916666666668,36.62294642857143,buy,2.71
535.0,6.0,50.0,6.04,17.14708333333333,36.50502976190476,buy,2.89
535.0,7.0,60.0,6.89,16.448333333333334,36.41464285714286,buy,2.83
535.0,8.0,70.0,9.5,15.83625,36.324107142857144,buy,2.67
535.0,9.0,80.0,9.98,15.532916666666667,36.216011904761906,buy,2.43
535.0,10.0,90.0,10.11,15.367083333333333,36.08782738095239,buy,2.42
535.0,11.0,100.0,10.2,14.591666666666669,35.91255952380952,buy,2.38
535.0,12.0,110.0,10.46,13.647916666666667,35.738125000000004,buy,2.33
535.0,13.0,120.0,10.75,13.594583333333333,35.56666666666666,sell,-0.54
535.0,14.0,110.0,10.17,13.585833333333333,35.39800595238095,buy,2.34
535.0,15.0,120.0,10.11,13.566666666666668,35.209791666666675,hold,0.0
535.0,16.0,120.0,10.03,13.551666666666668,35.025178571428576,hold,0.0
535.0,17.0,120.0,9.5,13.514583333333334,34.84086309523809,sell,-0.59
535.0,18.0,110.0,9.5,13.13125,34.652410714285715,buy,2.37
535.0,19.0,120.0,10.33,12.293750000000001,34.478095238095236,hold,0.0
535.0,20.0,120.0,21.49,11.822083333333333,34.339910714285715,hold,0.0
535.0,21.0,120.0,25.33,11.822083333333333,34.339910714285715,sell,5.24
535.0,22.0,110.0,40.63,11.822083333333333,34.339910714285715,hold,0.0
535.0,23.0,110.0,46.31,11.822083333333333,34.339910714285715,hold,0.0
535.0,24.0,110.0,39.06,11.822083333333333,34.339910714285715,buy,-1.0
536.0,1.0,0.0,10.19,11.570833333333333,34.1647619047619,buy,0.44
536.0,2.0,10.0,9.5,11.054583333333333,33.980267857142856,buy,2.46
536.0,3.0,20.0,6.52,10.268333333333333,33.791845238095235,buy,2.65
536.0,4.0,30.0,3.59,9.815833333333332,33.616577380952386,buy,2.89
536.0,5.0,40.0,5.25,9.574166666666667,33.457142857142856,buy,2.73
536.0,6.0,50.0,10.14,9.5675,33.29074404761904,hold,0.0
536.0,7.0,50.0,47.33,9.5675,33.29074404761904,sell,5.33
536.0,8.0,40.0,54.01,9.5675,33.29074404761904,sell,5.33
536.0,9.0,30.0,57.8,9.5675,33.29074404761904,sell,5.33
536.0,10.0,20.0,56.19,9.5675,33.29074404761904,sell,5.33
536.0,11.0,10.0,60.0,9.5675,33.29074404761904,sell,5.33
536.0,12.0,0.0,64.63,9.5675,33.29074404761904,hold,0.0
536.0,13.0,0.0,65.27,9.5675,33.29074404761904,buy,-1.0
536.0,14.0,10.0,64.66,9.5675,33.29074404761904,buy,-1.0
536.0,15.0,20.0,65.05,9.5675,33.29074404761904,buy,-1.0
536.0,16.0,30.0,61.32,9.5675,33.29074404761904,buy,-1.0
536.0,17.0,40.0,59.29,9.5675,33.29074404761904,buy,-1.0
536.0,18.0,50.0,61.23,9.5675,33.29074404761904,buy,-1.0
536.0,19.0,60.0,63.84,9.5675,33.29074404761904,buy,-1.0
536.0,20.0,70.0,60.73,9.5675,33.29074404761904,buy,-1.0
536.0,21.0,80.0,53.02,9.5675,33.29074404761904,buy,-1.0
536.0,22.0,90.0,41.09,9.5675,33.29074404761904,buy,-1.0
536.0,23.0,100.0,53.56,9.5675,33.29074404761904,buy,-1.0
536.0,24.0,110.0,49.25,9.5675,33.29074404761904,buy,-1.0
537.0,1.0,0.0,48.39,9.5675,33.29074404761904,hold,0.0
537.0,2.0,0.0,45.46,9.5675,33.29074404761904,hold,0.0
537.0,3.0,0.0,34.49,9.5675,33.29074404761904,hold,0.0
537.0,4.0,0.0,10.38,9.586666666666668,33.16330357142857,hold,0.0
537.0,5.0,0.0,10.38,9.604166666666666,33.043958333333336,hold,0.0
537.0,6.0,0.0,20.87,9.604166666666666,33.043958333333336,hold,0.0
537.0,7.0,0.0,33.14,9.604166666666666,33.043958333333336,hold,0.0
537.0,8.0,0.0,53.27,9.604166666666666,33.043958333333336,hold,0.0
537.0,9.0,0.0,61.55,9.604166666666666,33.043958333333336,hold,0.0
537.0,10.0,0.0,68.52,9.604166666666666,33.043958333333336,buy,-1.0
537.0,11.0,10.0,69.76,9.604166666666666,33.043958333333336,sell,5.33
537.0,12.0,0.0,70.47,9.604166666666666,33.043958333333336,buy,-1.0
537.0,13.0,10.0,68.57,9.604166666666666,33.043958333333336,hold,0.0
537.0,14.0,10.0,66.25,9.604166666666666,33.043958333333336,buy,-1.0
537.0,15.0,20.0,63.19,9.604166666666666,33.043958333333336,buy,-1.0
537.0,16.0,30.0,58.48,9.604166666666666,33.043958333333336,buy,-1.0
537.0,17.0,40.0,57.76,9.604166666666666,33.043958333333336,buy,-1.0
537.0,18.0,50.0,57.87,9.604166666666666,33.043958333333336,buy,-1.0
537.0,19.0,60.0,57.93,9.604166666666666,33.043958333333336,buy,-1.0
537.0,20.0,70.0,55.37,9.604166666666666,33.043958333333336,buy,-1.0
537.0,21.0,80.0,51.5,9.604166666666666,33.043958333333336,buy,-1.0
537.0,22.0,90.0,50.73,9.604166666666666,33.043958333333336,buy,-1.0
537.0,23.0,100.0,52.61,9.604166666666666,33.043958333333336,buy,-1.0
537.0,24.0,110.0,49.86,9.604166666666666,33.043958333333336,buy,-1.0
538.0,1.0,0.0,40.34,9.604166666666666,33.043958333333336,hold,0.0
538.0,2.0,0.0,18.39,9.975,32.95434523809523,hold,0.0
538.0,3.0,0.0,13.14,10.270833333333334,32.85922619047619,buy,0.1
538.0,4.0,10.0,11.36,10.457083333333332,32.786815476190476,hold,0.0
538.0,5.0,10.0,10.4,10.494583333333333,32.726488095238096,buy,0.34
538.0,6.0,20.0,15.32,10.717083333333333,32.65211309523809,hold,0.0
538.0,7.0,20.0,44.9,10.717083333333333,32.65211309523809,sell,5.33
538.0,8.0,10.0,53.03,10.717083333333333,32.65211309523809,sell,5.33
538.0,9.0,0.0,60.15,10.717083333333333,32.65211309523809,hold,0.0
538.0,10.0,0.0,60.62,10.717083333333333,32.65211309523809,hold,0.0
538.0,11.0,0.0,63.35,10.717083333333333,32.65211309523809,hold,0.0
538.0,12.0,0.0,65.97,10.717083333333333,32.65211309523809,buy,-1.0
538.0,13.0,10.0,64.6,10.717083333333333,32.65211309523809,hold,0.0
538.0,14.0,10.0,64.53,10.717083333333333,32.65211309523809,buy,-1.0
538.0,15.0,20.0,62.13,10.717083333333333,32.65211309523809,buy,-1.0
538.0,16.0,30.0,58.28,10.717083333333333,32.65211309523809,buy,-1.0
538.0,17.0,40.0,56.44,10.717083333333333,32.65211309523809,buy,-1.0
538.0,18.0,50.0,50.87,10.717083333333333,32.65211309523809,buy,-1.0
538.0,19.0,60.0,55.8,10.717083333333333,32.65211309523809,buy,-1.0
538.0,20.0,70.0,51.82,10.717083333333333,32.65211309523809,buy,-1.0
538.0,21.0,80.0,47.78,10.717083333333333,32.65211309523809,buy,-1.0
538.0,22.0,90.0,50.27,10.717083333333333,32.65211309523809,buy,-1.0
538.0,23.0,100.0,53.04,10.717083333333333,32.65211309523809,buy,-1.0
538.0,24.0,110.0,48.11,10.717083333333333,32.65211309523809,buy,-1.0
539.0,1.0,0.0,42.0,10.717083333333333,32.65211309523809,hold,0.0
539.0,2.0,0.0,15.05,10.922916666666666,32.56386904761905,buy,0.01
539.0,3.0,10.0,10.91,10.9525,32.438541666666666,buy,0.34
539.0,4.0,20.0,10.38,10.949166666666665,32.28136904761905,buy,0.38
539.0,5.0,30.0,10.36,10.932916666666666,32.13005952380953,buy,0.38
539.0,6.0,40.0,10.79,10.95875,31.976845238095237,buy,0.34
539.0,7.0,50.0,41.8,10.95875,31.976845238095237,sell,5.33
539.0,8.0,40.0,48.99,10.95875,31.976845238095237,sell,5.33
539.0,9.0,30.0,49.9,10.95875,31.976845238095237,sell,5.33
539.0,10.0,20.0,53.0,10.95875,31.976845238095237,sell,5.33
539.0,11.0,10.0,56.85,10.95875,31.976845238095237,sell,5.33
539.0,12.0,0.0,65.12,10.95875,31.976845238095237,buy,-1.0
539.0,13.0,10.0,57.93,10.95875,31.976845238095237,hold,0.0
539.0,14.0,10.0,58.2,10.95875,31.976845238095237,buy,-1.0
539.0,15.0,20.0,55.0,10.95875,31.976845238095237,buy,-1.0
539.0,16.0,30.0,49.96,10.95875,31.976845238095237,buy,-1.0
539.0,17.0,40.0,49.7,10.95875,31.976845238095237,buy,-1.0
539.0,18.0,50.0,50.51,10.95875,31.976845238095237,buy,-1.0
539.0,19.0,60.0,52.84,10.95875,31.976845238095237,buy,-1.0
539.0,20.0,70.0,51.24,10.95875,31.976845238095237,buy,-1.0
539.0,21.0,80.0,53.6,10.95875,31.976845238095237,buy,-1.0
539.0,22.0,90.0,53.0,10.95875,31.976845238095237,buy,-1.0
539.0,23.0,100.0,56.65,10.95875,31.976845238095237,buy,-1.0
539.0,24.0,110.0,49.34,10.95875,31.976845238095237,buy,-1.0
540.0,1.0,0.0,44.04,10.95875,31.976845238095237,hold,0.0
540.0,2.0,0.0,40.03,10.95875,31.976845238095237,hold,0.0
540.0,3.0,0.0,36.0,10.95875,31.976845238095237,hold,0.0
540.0,4.0,0.0,29.45,10.95875,31.976845238095237,hold,0.0
540.0,5.0,0.0,26.46,10.95875,31.976845238095237,hold,0.0
540.0,6.0,0.0,24.8,10.95875,31.976845238095237,hold,0.0
540.0,7.0,0.0,44.94,10.95875,31.976845238095237,hold,0.0
540.0,8.0,0.0,57.64,10.95875,31.976845238095237,hold,0.0
540.0,9.0,0.0,61.62,10.95875,31.976845238095237,hold,0.0
540.0,10.0,0.0,61.19,10.95875,31.976845238095237,hold,0.0
540.0,11.0,0.0,62.93,10.95875,31.976845238095237,hold,0.0
540.0,12.0,0.0,63.42,10.95875,31.976845238095237,hold,0.0
540.0,13.0,0.0,62.84,10.95875,31.976845238095237,buy,-1.0
540.0,14.0,10.0,57.52,10.95875,31.976845238095237,buy,-1.0
540.0,15.0,20.0,52.6,10.95875,31.976845238095237,buy,-1.0
540.0,16.0,30.0,49.2,10.95875,31.976845238095237,buy,-1.0
540.0,17.0,40.0,47.44,10.95875,31.976845238095237,buy,-1.0
540.0,18.0,50.0,48.48,10.95875,31.976845238095237,buy,-1.0
540.0,19.0,60.0,52.56,10.95875,31.976845238095237,buy,-1.0
540.0,20.0,70.0,55.3,10.95875,31.976845238095237,buy,-1.0
540.0,21.0,80.0,52.81,10.95875,31.976845238095237,buy,-1.0
540.0,22.0,90.0,52.02,10.95875,31.976845238095237,buy,-1.0
540.0,23.0,100.0,56.62,10.95875,31.976845238095237,buy,-1.0
540.0,24.0,110.0,53.02,10.95875,31.976845238095237,buy,-1.0
541.0,1.0,0.0,46.73,10.95875,31.976845238095237,hold,0.0
541.0,2.0,0.0,42.55,10.95875,31.976845238095237,hold,0.0
541.0,3.0,0.0,40.95,10.95875,31.976845238095237,hold,0.0
541.0,4.0,0.0,14.52,11.142499999999998,31.831755952380956,buy,0.07
541.0,5.0,10.0,16.67,11.419166666666667,31.699255952380955,hold,0.0
541.0,6.0,10.0,10.38,11.455833333333333,31.547172619047622,buy,0.41
541.0,7.0,20.0,10.27,11.487916666666669,31.40223214285714,buy,0.42
541.0,8.0,30.0,37.48,11.487916666666669,31.40223214285714,hold,0.0
541.0,9.0,30.0,47.0,11.487916666666669,31.40223214285714,hold,0.0
541.0,10.0,30.0,50.69,11.487916666666669,31.40223214285714,sell,5.33
541.0,11.0,20.0,53.2,11.487916666666669,31.40223214285714,sell,5.33
541.0,12.0,10.0,54.67,11.487916666666669,31.40223214285714,hold,0.0
541.0,13.0,10.0,55.6,11.487916666666669,31.40223214285714,hold,0.0
541.0,14.0,10.0,53.19,11.487916666666669,31.40223214285714,buy,-1.0
541.0,15.0,20.0,50.37,11.487916666666669,31.40223214285714,buy,-1.0
541.0,16.0,30.0,49.76,11.487916666666669,31.40223214285714,buy,-1.0
541.0,17.0,40.0,49.01,11.487916666666669,31.40223214285714,buy,-1.0
541.0,18.0,50.0,50.54,11.487916666666669,31.40223214285714,buy,-1.0
541.0,19.0,60.0,55.29,11.487916666666669,31.40223214285714,buy,-1.0
541.0,20.0,70.0,54.44,11.487916666666669,31.40223214285714,buy,-1.0
541.0,21.0,80.0,49.85,11.487916666666669,31.40223214285714,buy,-1.0
541.0,22.0,90.0,49.91,11.487916666666669,31.40223214285714,buy,-1.0
541.0,23.0,100.0,56.4,11.487916666666669,31.40223214285714,buy,-1.0
541.0,24.0,110.0,52.1,11.487916666666669,31.40223214285714,buy,-1.0
542.0,1.0,0.0,43.18,11.487916666666669,31.40223214285714,hold,0.0
542.0,2.0,0.0,41.14,11.487916666666669,31.40223214285714,hold,0.0
542.0,3.0,0.0,25.37,11.487916666666669,31.40223214285714,hold,0.0
542.0,4.0,0.0,16.1,11.728333333333333,31.282946428571428,hold,0.0
542.0,5.0,0.0,11.28,11.302916666666667,31.15553571428571,buy,0.33
542.0,6.0,10.0,11.14,11.342500000000001,31.027351190476185,buy,0.34
542.0,7.0,20.0,11.13,11.410416666666668,30.897976190476193,buy,0.35
542.0,8.0,30.0,11.39,11.613333333333335,30.769107142857145,buy,0.34
542.0,9.0,40.0,24.4,11.613333333333335,30.769107142857145,sell,5.23
542.0,10.0,30.0,43.36,11.613333333333335,30.769107142857145,hold,0.0
542.0,11.0,30.0,50.84,11.613333333333335,30.769107142857145,sell,5.33
542.0,12.0,20.0,56.06,11.613333333333335,30.769107142857145,sell,5.33
542.0,13.0,10.0,55.78,11.613333333333335,30.769107142857145,hold,0.0
542.0,14.0,10.0,44.84,11.613333333333335,30.769107142857145,buy,-1.0
542.0,15.0,20.0,41.99,11.613333333333335,30.769107142857145,buy,-1.0
542.0,16.0,30.0,41.69,11.613333333333335,30.769107142857145,buy,-1.0
542.0,17.0,40.0,42.25,11.613333333333335,30.769107142857145,buy,-1.0
542.0,18.0,50.0,49.16,11.613333333333335,30.769107142857145,buy,-1.0
542.0,19.0,60.0,54.12,11.613333333333335,30.769107142857145,buy,-1.0
542.0,20.0,70.0,55.39,11.613333333333335,30.769107142857145,buy,-1.0
542.0,21.0,80.0,55.1,11.613333333333335,30.769107142857145,buy,-1.0
542.0,22.0,90.0,54.19,11.613333333333335,30.769107142857145,buy,-1.0
542.0,23.0,100.0,62.0,11.613333333333335,30.769107142857145,buy,-1.0
542.0,24.0,110.0,54.17,11.613333333333335,30.769107142857145,buy,-1.0
543.0,1.0,0.0,46.2,11.613333333333335,30.769107142857145,hold,0.0
543.0,2.0,0.0,43.05,11.613333333333335,30.769107142857145,hold,0.0
543.0,3.0,0.0,41.41,11.613333333333335,30.769107142857145,hold,0.0
543.0,4.0,0.0,15.31,12.101666666666668,30.65636904761905,buy,0.09
543.0,5.0,10.0,23.07,12.844166666666666,30.574672619047618,hold,0.0
